time,high
2018-08-21 17:00:00,6484.42
2018-08-21 16:00:00,6478.23
2018-08-21 15:00:00,6444.03
2018-08-21 14:00:00,6395
2018-08-21 13:00:00,6323.43
2018-08-21 12:00:00,6309.62
2018-08-21 11:00:00,6318.43
2018-08-21 10:00:00,6318.53
2018-08-21 09:00:00,6338.07
2018-08-21 08:00:00,6315.61
2018-08-21 07:00:00,6299.44
2018-08-21 06:00:00,6424.53
2018-08-21 05:00:00,6457.67
2018-08-21 04:00:00,6466.18
2018-08-21 03:00:00,6475.42
2018-08-21 02:00:00,6476.93
2018-08-21 01:00:00,6484.89
2018-08-21 00:00:00,6519
2018-08-20 23:00:00,6465
2018-08-20 22:00:00,6460.67
2018-08-20 21:00:00,6450
2018-08-20 20:00:00,6477.6
2018-08-20 19:00:00,6454.99
2018-08-20 18:00:00,6419.99
2018-08-20 17:00:00,6438.95
2018-08-20 16:00:00,6459.9
2018-08-20 15:00:00,6460.1
2018-08-20 14:00:00,6476.49
2018-08-20 13:00:00,6468.39
2018-08-20 12:00:00,6485
2018-08-20 11:00:00,6497.77
2018-08-20 10:00:00,6523.66
2018-08-20 09:00:00,6518
2018-08-20 08:00:00,6510.27
2018-08-20 07:00:00,6518.37
2018-08-20 06:00:00,6530
2018-08-20 05:00:00,6540
2018-08-20 04:00:00,6526
2018-08-20 03:00:00,6385.2
2018-08-20 02:00:00,6375.43
2018-08-20 01:00:00,6394.82
2018-08-20 00:00:00,6412.58
2018-08-19 23:00:00,6432.89
2018-08-19 22:00:00,6470.05
2018-08-19 21:00:00,6461
2018-08-19 20:00:00,6432.08
2018-08-19 19:00:00,6449.39
2018-08-19 18:00:00,6382
2018-08-19 17:00:00,6390
2018-08-19 16:00:00,6372.64
2018-08-19 15:00:00,6376.49
2018-08-19 14:00:00,6399.99
2018-08-19 13:00:00,6394.89
2018-08-19 12:00:00,6370
2018-08-19 11:00:00,6359.9
2018-08-19 10:00:00,6368.35
2018-08-19 09:00:00,6388.66
2018-08-19 08:00:00,6391.19
2018-08-19 07:00:00,6424.89
2018-08-19 06:00:00,6432.89
2018-08-19 05:00:00,6398
2018-08-19 04:00:00,6368
2018-08-19 03:00:00,6370.89
2018-08-19 02:00:00,6374.4
2018-08-19 01:00:00,6347.5
2018-08-19 00:00:00,6358.77
2018-08-18 23:00:00,6360
2018-08-18 22:00:00,6386.6
2018-08-18 21:00:00,6475.2
2018-08-18 20:00:00,6515
2018-08-18 19:00:00,6528
2018-08-18 18:00:00,6514.64
2018-08-18 17:00:00,6512
2018-08-18 16:00:00,6500
2018-08-18 15:00:00,6490.89
2018-08-18 14:00:00,6527.5
2018-08-18 13:00:00,6522.34
2018-08-18 12:00:00,6543.43
2018-08-18 11:00:00,6526.89
2018-08-18 10:00:00,6555.82
2018-08-18 09:00:00,6617
2018-08-18 08:00:00,6611.5
2018-08-18 07:00:00,6582.89
2018-08-18 06:00:00,6576
2018-08-18 05:00:00,6522.3
2018-08-18 04:00:00,6493.34
2018-08-18 03:00:00,6512.55
2018-08-18 02:00:00,6516.89
2018-08-18 01:00:00,6556.45
2018-08-18 00:00:00,6538
2018-08-17 23:00:00,6509
2018-08-17 22:00:00,6490
2018-08-17 21:00:00,6518.89
2018-08-17 20:00:00,6488.43
2018-08-17 19:00:00,6479
2018-08-17 18:00:00,6548
2018-08-17 17:00:00,6500.17
2018-08-17 16:00:00,6492.27
2018-08-17 15:00:00,6515.5
2018-08-17 14:00:00,6496.02
2018-08-17 13:00:00,6485
2018-08-17 12:00:00,6518.43
2018-08-17 11:00:00,6437.5
2018-08-17 10:00:00,6443.58
2018-08-17 09:00:00,6375
2018-08-17 08:00:00,6350
2018-08-17 07:00:00,6321.17
2018-08-17 06:00:00,6303.22
2018-08-17 05:00:00,6299.27
2018-08-17 04:00:00,6415.26
2018-08-17 03:00:00,6435.95
2018-08-17 02:00:00,6419
2018-08-17 01:00:00,6459.98
2018-08-17 00:00:00,6421.95
2018-08-16 23:00:00,6419.92
2018-08-16 22:00:00,6362.66
2018-08-16 21:00:00,6347.39
2018-08-16 20:00:00,6468
2018-08-16 19:00:00,6446.14
2018-08-16 18:00:00,6467.5
2018-08-16 17:00:00,6415
2018-08-16 16:00:00,6420
2018-08-16 15:00:00,6418.18
2018-08-16 14:00:00,6302.65
2018-08-16 13:00:00,6314
2018-08-16 12:00:00,6320
2018-08-16 11:00:00,6336.46
2018-08-16 10:00:00,6299
2018-08-16 09:00:00,6302.41
2018-08-16 08:00:00,6322.61
2018-08-16 07:00:00,6345.57
2018-08-16 06:00:00,6440
2018-08-16 05:00:00,6429.99
2018-08-16 04:00:00,6397
2018-08-16 03:00:00,6530.95
2018-08-16 02:00:00,6579.99
2018-08-16 01:00:00,6584.31
2018-08-16 00:00:00,6586.72
2018-08-15 23:00:00,6470
2018-08-15 22:00:00,6410
2018-08-15 21:00:00,6400
2018-08-15 20:00:00,6400
2018-08-15 19:00:00,6350
2018-08-15 18:00:00,6388
2018-08-15 17:00:00,6431.96
2018-08-15 16:00:00,6447.38
2018-08-15 15:00:00,6406.93
2018-08-15 14:00:00,6315
2018-08-15 13:00:00,6334.92
2018-08-15 12:00:00,6352
2018-08-15 11:00:00,6300
2018-08-15 10:00:00,6284
2018-08-15 09:00:00,6229.47
2018-08-15 08:00:00,6258.58
2018-08-15 07:00:00,6220
2018-08-15 06:00:00,6165.42
2018-08-15 05:00:00,6120
2018-08-15 04:00:00,6095.61
2018-08-15 03:00:00,6117
2018-08-15 02:00:00,6052.73
2018-08-15 01:00:00,6079.42
2018-08-15 00:00:00,6041
2018-08-14 23:00:00,6056.23
2018-08-14 22:00:00,6126.83
2018-08-14 21:00:00,6160
2018-08-14 20:00:00,6150
2018-08-14 19:00:00,6020
2018-08-14 18:00:00,6069.6
2018-08-14 17:00:00,6055
2018-08-14 16:00:00,6035.32
2018-08-14 15:00:00,6065.42
2018-08-14 14:00:00,5971.42
2018-08-14 13:00:00,5993
2018-08-14 12:00:00,6020.98
2018-08-14 11:00:00,5983.59
2018-08-14 10:00:00,6025.41
2018-08-14 09:00:00,6228
2018-08-14 08:00:00,6249.99
2018-08-14 07:00:00,6285.83
2018-08-14 06:00:00,6274.22
2018-08-14 05:00:00,6283.95
2018-08-14 04:00:00,6293.18
2018-08-14 03:00:00,6256.2
2018-08-14 02:00:00,6253.11
2018-08-14 01:00:00,6283
2018-08-14 00:00:00,6328.77
2018-08-13 23:00:00,6368.67
2018-08-13 22:00:00,6423.75
2018-08-13 21:00:00,6448
2018-08-13 20:00:00,6458.35
2018-08-13 19:00:00,6465.44
2018-08-13 18:00:00,6465.24
2018-08-13 17:00:00,6497.33
2018-08-13 16:00:00,6533.39
2018-08-13 15:00:00,6438.28
2018-08-13 14:00:00,6444.44
2018-08-13 13:00:00,6355.03
2018-08-13 12:00:00,6387
2018-08-13 11:00:00,6364.53
2018-08-13 10:00:00,6326.73
2018-08-13 09:00:00,6400
2018-08-13 08:00:00,6341.11
2018-08-13 07:00:00,6344.91
2018-08-13 06:00:00,6397.98
2018-08-13 05:00:00,6366.64
2018-08-13 04:00:00,6345.42
2018-08-13 03:00:00,6450
2018-08-13 02:00:00,6320.01
2018-08-13 01:00:00,6350
2018-08-13 00:00:00,6349.82
2018-08-12 23:00:00,6367.78
2018-08-12 22:00:00,6333.15
2018-08-12 21:00:00,6274.99
2018-08-12 20:00:00,6362.77
2018-08-12 19:00:00,6370
2018-08-12 18:00:00,6348.99
2018-08-12 17:00:00,6340.64
2018-08-12 16:00:00,6319.97
2018-08-12 15:00:00,6345
2018-08-12 14:00:00,6351.99
2018-08-12 13:00:00,6382
2018-08-12 12:00:00,6272.62
2018-08-12 11:00:00,6292
2018-08-12 10:00:00,6287.55
2018-08-12 09:00:00,6272
2018-08-12 08:00:00,6300.04
2018-08-12 07:00:00,6404.28
2018-08-12 06:00:00,6400
2018-08-12 05:00:00,6409.66
2018-08-12 04:00:00,6412
2018-08-12 03:00:00,6393.3
2018-08-12 02:00:00,6457.49
2018-08-12 01:00:00,6474.29
2018-08-12 00:00:00,6155
2018-08-11 23:00:00,6128.28
2018-08-11 22:00:00,6150
2018-08-11 21:00:00,6127
2018-08-11 20:00:00,6155
2018-08-11 19:00:00,6122
2018-08-11 18:00:00,6166.37
2018-08-11 17:00:00,6113.56
2018-08-11 16:00:00,6140
2018-08-11 15:00:00,6112
2018-08-11 14:00:00,6114.93
2018-08-11 13:00:00,6135
2018-08-11 12:00:00,6150
2018-08-11 11:00:00,6140.02
2018-08-11 10:00:00,6150
2018-08-11 09:00:00,6120
2018-08-11 08:00:00,6170
2018-08-11 07:00:00,6184.77
2018-08-11 06:00:00,6146.31
2018-08-11 05:00:00,6196.02
2018-08-11 04:00:00,6398.09
2018-08-11 03:00:00,6402.78
2018-08-11 02:00:00,6424.55
2018-08-11 01:00:00,6440.15
2018-08-11 00:00:00,6460.51
2018-08-10 23:00:00,6475
2018-08-10 22:00:00,6485.11
2018-08-10 21:00:00,6510.23
2018-08-10 20:00:00,6515.95
2018-08-10 19:00:00,6387.4
2018-08-10 18:00:00,6385.01
2018-08-10 17:00:00,6415.02
2018-08-10 16:00:00,6462.15
2018-08-10 15:00:00,6473.7
2018-08-10 14:00:00,6466.51
2018-08-10 13:00:00,6432.51
2018-08-10 12:00:00,6451.97
2018-08-10 11:00:00,6482
2018-08-10 10:00:00,6520
2018-08-10 09:00:00,6556.44
2018-08-10 08:00:00,6571.38
2018-08-10 07:00:00,6598.54
2018-08-10 06:00:00,6613.64
2018-08-10 05:00:00,6616
2018-08-10 04:00:00,6508
2018-08-10 03:00:00,6508
2018-08-10 02:00:00,6476.49
2018-08-10 01:00:00,6479.97
2018-08-10 00:00:00,6478.62
2018-08-09 23:00:00,6544.54
2018-08-09 22:00:00,6522.56
2018-08-09 21:00:00,6450
2018-08-09 20:00:00,6310
2018-08-09 19:00:00,6336
2018-08-09 18:00:00,6348.88
2018-08-09 17:00:00,6338.73
2018-08-09 16:00:00,6326.15
2018-08-09 15:00:00,6356
2018-08-09 14:00:00,6365.67
2018-08-09 13:00:00,6376.53
2018-08-09 12:00:00,6348
2018-08-09 11:00:00,6317.3
2018-08-09 10:00:00,6329.63
2018-08-09 09:00:00,6325.26
2018-08-09 08:00:00,6325.77
2018-08-09 07:00:00,6282.88
2018-08-09 06:00:00,6316.88
2018-08-09 05:00:00,6329.73
2018-08-09 04:00:00,6336.07
2018-08-09 03:00:00,6420
2018-08-09 02:00:00,6278
2018-08-09 01:00:00,6299
2018-08-09 00:00:00,6490
2018-08-08 23:00:00,6500
2018-08-08 22:00:00,6495.74
2018-08-08 21:00:00,6505
2018-08-08 20:00:00,6512.72
2018-08-08 19:00:00,6530
2018-08-08 18:00:00,6494.72
2018-08-08 17:00:00,6522.72
2018-08-08 16:00:00,6520.72
2018-08-08 15:00:00,6552
2018-08-08 14:00:00,6559.41
2018-08-08 13:00:00,6555.8
2018-08-08 12:00:00,6592.56
2018-08-08 11:00:00,6629.66
2018-08-08 10:00:00,6628.12
2018-08-08 09:00:00,6647.48
2018-08-08 08:00:00,6760
2018-08-08 07:00:00,6751.96
2018-08-08 06:00:00,6794.08
2018-08-08 05:00:00,6874.53
2018-08-08 04:00:00,7021.42
2018-08-08 03:00:00,7110.01
2018-08-08 02:00:00,7117.25
2018-08-08 01:00:00,7133.14
2018-08-08 00:00:00,7140.01
2018-08-07 23:00:00,7123
2018-08-07 22:00:00,7091.86
2018-08-07 21:00:00,7145
2018-08-07 20:00:00,7125
2018-08-07 19:00:00,7118.49
2018-08-07 18:00:00,7060.31
2018-08-07 17:00:00,7076.34
2018-08-07 16:00:00,7054
2018-08-07 15:00:00,7079.99
2018-08-07 14:00:00,6953.97
2018-08-07 13:00:00,6965
2018-08-07 12:00:00,6966.4
2018-08-07 11:00:00,6963.61
2018-08-07 10:00:00,6965.86
2018-08-07 09:00:00,6974.84
2018-08-07 08:00:00,6990
2018-08-07 07:00:00,6951.14
2018-08-07 06:00:00,6887.17
2018-08-07 05:00:00,6921.01
2018-08-07 04:00:00,6948.08
2018-08-07 03:00:00,6939.85
2018-08-07 02:00:00,6930.98
2018-08-07 01:00:00,6935
2018-08-07 00:00:00,6979.1
2018-08-06 23:00:00,6985.85
2018-08-06 22:00:00,6957.99
2018-08-06 21:00:00,6961.99
2018-08-06 20:00:00,6981.99
2018-08-06 19:00:00,6986.6
2018-08-06 18:00:00,6988.04
2018-08-06 17:00:00,6995.68
2018-08-06 16:00:00,7016.7
2018-08-06 15:00:00,7091.02
2018-08-06 14:00:00,7110
2018-08-06 13:00:00,7097.04
2018-08-06 12:00:00,7125.07
2018-08-06 11:00:00,7137.49
2018-08-06 10:00:00,7145
2018-08-06 09:00:00,7150
2018-08-06 08:00:00,7070.82
2018-08-06 07:00:00,7048
2018-08-06 06:00:00,7052.1
2018-08-06 05:00:00,7076.64
2018-08-06 04:00:00,7076.66
2018-08-06 03:00:00,7044.07
2018-08-06 02:00:00,7015
2018-08-06 01:00:00,7010.22
2018-08-06 00:00:00,7035
2018-08-05 23:00:00,7046
2018-08-05 22:00:00,6979.45
2018-08-05 21:00:00,7043.01
2018-08-05 20:00:00,7067.04
2018-08-05 19:00:00,7048.78
2018-08-05 18:00:00,7088
2018-08-05 17:00:00,7081.83
2018-08-05 16:00:00,7011.61
2018-08-05 15:00:00,6982.35
2018-08-05 14:00:00,6985.04
2018-08-05 13:00:00,7000
2018-08-05 12:00:00,7018
2018-08-05 11:00:00,7013.56
2018-08-05 10:00:00,6963.09
2018-08-05 09:00:00,6985.1
2018-08-05 08:00:00,7027.98
2018-08-05 07:00:00,7050
2018-08-05 06:00:00,7030
2018-08-05 05:00:00,7039.98
2018-08-05 04:00:00,7005.76
2018-08-05 03:00:00,7006.66
2018-08-05 02:00:00,7018
2018-08-05 01:00:00,7015.29
2018-08-05 00:00:00,7030
2018-08-04 23:00:00,7100.01
2018-08-04 22:00:00,7260.1
2018-08-04 21:00:00,7285.76
2018-08-04 20:00:00,7402.49
2018-08-04 19:00:00,7413.88
2018-08-04 18:00:00,7462.52
2018-08-04 17:00:00,7465.07
2018-08-04 16:00:00,7486.56
2018-08-04 15:00:00,7459.14
2018-08-04 14:00:00,7449.8
2018-08-04 13:00:00,7468.26
2018-08-04 12:00:00,7466.56
2018-08-04 11:00:00,7480.01
2018-08-04 10:00:00,7503.31
2018-08-04 09:00:00,7501.5
2018-08-04 08:00:00,7483.1
2018-08-04 07:00:00,7430
2018-08-04 06:00:00,7434.56
2018-08-04 05:00:00,7448.21
2018-08-04 04:00:00,7408.56
2018-08-04 03:00:00,7474.25
2018-08-04 02:00:00,7530
2018-08-04 01:00:00,7534.65
2018-08-04 00:00:00,7481
2018-08-03 23:00:00,7479.96
2018-08-03 22:00:00,7490
2018-08-03 21:00:00,7438.56
2018-08-03 20:00:00,7400.21
2018-08-03 19:00:00,7371.61
2018-08-03 18:00:00,7372.56
2018-08-03 17:00:00,7371.47
2018-08-03 16:00:00,7420.87
2018-08-03 15:00:00,7398
2018-08-03 14:00:00,7371.07
2018-08-03 13:00:00,7359
2018-08-03 12:00:00,7358.95
2018-08-03 11:00:00,7356.01
2018-08-03 10:00:00,7358
2018-08-03 09:00:00,7409.79
2018-08-03 08:00:00,7528.2
2018-08-03 07:00:00,7569.68
2018-08-03 06:00:00,7566.7
2018-08-03 05:00:00,7565.5
2018-08-03 04:00:00,7570
2018-08-03 03:00:00,7558.77
2018-08-03 02:00:00,7523.23
2018-08-03 01:00:00,7573.18
2018-08-03 00:00:00,7589.7
2018-08-02 23:00:00,7557.26
2018-08-02 22:00:00,7559.3
2018-08-02 21:00:00,7549.25
2018-08-02 20:00:00,7565.65
2018-08-02 19:00:00,7583.08
2018-08-02 18:00:00,7612.61
2018-08-02 17:00:00,7650
2018-08-02 16:00:00,7665.06
2018-08-02 15:00:00,7690
2018-08-02 14:00:00,7655.69
2018-08-02 13:00:00,7650
2018-08-02 12:00:00,7643.33
2018-08-02 11:00:00,7674.13
2018-08-02 10:00:00,7690
2018-08-02 09:00:00,7698.92
2018-08-02 08:00:00,7673.91
2018-08-02 07:00:00,7625.95
2018-08-02 06:00:00,7630
2018-08-02 05:00:00,7520.96
2018-08-02 04:00:00,7563.91
2018-08-02 03:00:00,7577.91
2018-08-02 02:00:00,7559.91
2018-08-02 01:00:00,7585
2018-08-02 00:00:00,7613.46
2018-08-01 23:00:00,7612
2018-08-01 22:00:00,7634.32
2018-08-01 21:00:00,7628.57
2018-08-01 20:00:00,7599.6
2018-08-01 19:00:00,7573.75
2018-08-01 18:00:00,7597.9
2018-08-01 17:00:00,7632
2018-08-01 16:00:00,7659.61
2018-08-01 15:00:00,7572
2018-08-01 14:00:00,7580
2018-08-01 13:00:00,7548.08
2018-08-01 12:00:00,7592
2018-08-01 11:00:00,7556
2018-08-01 10:00:00,7569.39
2018-08-01 09:00:00,7684.6
2018-08-01 08:00:00,7752
2018-08-01 07:00:00,7788
2018-08-01 06:00:00,7726
2018-08-01 05:00:00,7730.31
2018-08-01 04:00:00,7755.2
2018-08-01 03:00:00,7769.64
2018-08-01 02:00:00,7775.91
2018-08-01 01:00:00,7834.8
2018-08-01 00:00:00,7805.69
2018-07-31 23:00:00,7774.29
2018-07-31 22:00:00,7792
2018-07-31 21:00:00,7835.91
2018-07-31 20:00:00,7981.14
2018-07-31 19:00:00,8024.75
2018-07-31 18:00:00,8023.6
2018-07-31 17:00:00,8072.3
2018-07-31 16:00:00,8130.45
2018-07-31 15:00:00,8138.84
2018-07-31 14:00:00,8156.08
2018-07-31 13:00:00,8148.76
2018-07-31 12:00:00,8133.23
2018-07-31 11:00:00,8136.62
2018-07-31 10:00:00,8149.22
2018-07-31 09:00:00,8141.91
2018-07-31 08:00:00,8176.42
2018-07-31 07:00:00,8199
2018-07-31 06:00:00,8200.02
2018-07-31 05:00:00,8171.9
2018-07-31 04:00:00,8197.28
2018-07-31 03:00:00,8153.91
2018-07-31 02:00:00,7980
2018-07-31 01:00:00,8120
2018-07-31 00:00:00,8143.51
2018-07-30 23:00:00,8197.25
2018-07-30 22:00:00,8200
2018-07-30 21:00:00,8145.97
2018-07-30 20:00:00,8168.16
2018-07-30 19:00:00,8163.76
2018-07-30 18:00:00,8181.28
2018-07-30 17:00:00,8188.62
2018-07-30 16:00:00,8190
2018-07-30 15:00:00,8165.99
2018-07-30 14:00:00,8192.37
2018-07-30 13:00:00,8195.09
2018-07-30 12:00:00,8198.35
2018-07-30 11:00:00,8231.94
2018-07-30 10:00:00,8225
2018-07-30 09:00:00,8275
2018-07-30 08:00:00,8228.33
2018-07-30 07:00:00,8277.12
2018-07-30 06:00:00,8204.09
2018-07-30 05:00:00,8212.3
2018-07-30 04:00:00,8221.43
2018-07-30 03:00:00,8219.79
2018-07-30 02:00:00,8214.8
2018-07-30 01:00:00,8197.29
2018-07-30 00:00:00,8233.07
2018-07-29 23:00:00,8233.35
2018-07-29 22:00:00,8248
2018-07-29 21:00:00,8220
2018-07-29 20:00:00,8237.05
2018-07-29 19:00:00,8167.43
2018-07-29 18:00:00,8165.91
2018-07-29 17:00:00,8180
2018-07-29 16:00:00,8175.61
2018-07-29 15:00:00,8217.83
2018-07-29 14:00:00,8218.01
2018-07-29 13:00:00,8227.26
2018-07-29 12:00:00,8239.6
2018-07-29 11:00:00,8249.85
2018-07-29 10:00:00,8295
2018-07-29 09:00:00,8274.8
2018-07-29 08:00:00,8290
2018-07-29 07:00:00,8244.17
2018-07-29 06:00:00,8199.8
2018-07-29 05:00:00,8178.48
2018-07-29 04:00:00,8199
2018-07-29 03:00:00,8203.95
2018-07-29 02:00:00,8199.8
2018-07-29 01:00:00,8210.5
2018-07-29 00:00:00,8188
2018-07-28 23:00:00,8150.58
2018-07-28 22:00:00,8167.6
2018-07-28 21:00:00,8200
2018-07-28 20:00:00,8205.35
2018-07-28 19:00:00,8220
2018-07-28 18:00:00,8207.91
2018-07-28 17:00:00,8217.73
2018-07-28 16:00:00,8221.78
2018-07-28 15:00:00,8212.37
2018-07-28 14:00:00,8200
2018-07-28 13:00:00,8233.96
2018-07-28 12:00:00,8220
2018-07-28 11:00:00,8180.61
2018-07-28 10:00:00,8197
2018-07-28 09:00:00,8198.43
2018-07-28 08:00:00,8254.29
2018-07-28 07:00:00,8265.42
2018-07-28 06:00:00,8263.21
2018-07-28 05:00:00,8273.77
2018-07-28 04:00:00,8250.58
2018-07-28 03:00:00,8278
2018-07-28 02:00:00,8277.64
2018-07-28 01:00:00,8193.34
2018-07-28 00:00:00,8237.8
2018-07-27 23:00:00,8199.99
2018-07-27 22:00:00,7890.85
2018-07-27 21:00:00,7899
2018-07-27 20:00:00,7938.56
2018-07-27 19:00:00,7955.4
2018-07-27 18:00:00,7961.16
2018-07-27 17:00:00,8001
2018-07-27 16:00:00,8004
2018-07-27 15:00:00,7929.62
2018-07-27 14:00:00,7950
2018-07-27 13:00:00,7950
2018-07-27 12:00:00,7948
2018-07-27 11:00:00,7910
2018-07-27 10:00:00,7919.2
2018-07-27 09:00:00,7933.46
2018-07-27 08:00:00,7954.69
2018-07-27 07:00:00,7980
2018-07-27 06:00:00,8043
2018-07-27 05:00:00,8151.71
2018-07-27 04:00:00,8301.08
2018-07-27 03:00:00,8280
2018-07-27 02:00:00,8245.68
2018-07-27 01:00:00,8250
2018-07-27 00:00:00,8214.52
2018-07-26 23:00:00,8231.51
2018-07-26 22:00:00,8240.55
2018-07-26 21:00:00,8242.24
2018-07-26 20:00:00,8257.3
2018-07-26 19:00:00,8296.4
2018-07-26 18:00:00,8313.08
2018-07-26 17:00:00,8300.01
2018-07-26 16:00:00,8273.47
2018-07-26 15:00:00,8302.74
2018-07-26 14:00:00,8276.14
2018-07-26 13:00:00,8247.19
2018-07-26 12:00:00,8260
2018-07-26 11:00:00,8242.24
2018-07-26 10:00:00,8215.04
2018-07-26 09:00:00,8250.97
2018-07-26 08:00:00,8261.91
2018-07-26 07:00:00,8285
2018-07-26 06:00:00,8329.52
2018-07-26 05:00:00,8320.24
2018-07-26 04:00:00,8195.77
2018-07-26 03:00:00,8168
2018-07-26 02:00:00,8138.24
2018-07-26 01:00:00,8170.56
2018-07-26 00:00:00,8191
2018-07-25 23:00:00,8195.09
2018-07-25 22:00:00,8206.19
2018-07-25 21:00:00,8220.82
2018-07-25 20:00:00,8225.91
2018-07-25 19:00:00,8230.53
2018-07-25 18:00:00,8228.27
2018-07-25 17:00:00,8292.98
2018-07-25 16:00:00,8328.43
2018-07-25 15:00:00,8420
2018-07-25 14:00:00,8443.47
2018-07-25 13:00:00,8450
2018-07-25 12:00:00,8417.42
2018-07-25 11:00:00,8373.75
2018-07-25 10:00:00,8403.6
2018-07-25 09:00:00,8451.03
2018-07-25 08:00:00,8487.12
2018-07-25 07:00:00,8487.3
2018-07-25 06:00:00,8343.6
2018-07-25 05:00:00,8267.13
2018-07-25 04:00:00,8265.22
2018-07-25 03:00:00,8303.89
2018-07-25 02:00:00,8277.44
2018-07-25 01:00:00,8283.54
2018-07-25 00:00:00,8202.02
2018-07-24 23:00:00,8213.05
2018-07-24 22:00:00,8260.1
2018-07-24 21:00:00,8261
2018-07-24 20:00:00,8360
